version = 6
CPU 0 is empty
CPU 2 is empty
CPU 3 is empty
cpus=4
              nc-26365 [001] 211688.579045: funcgraph_entry:        0.221 us   |                                                                  account_entity_enqueue();
              nc-26365 [001] 211688.579046: funcgraph_entry:        0.393 us   |                                                                  update_cfs_shares();
              nc-26365 [001] 211688.579048: funcgraph_entry:        0.152 us   |                                                                  place_entity();
              nc-26365 [001] 211688.579049: funcgraph_entry:        0.181 us   |                                                                  __enqueue_entity();
              nc-26365 [001] 211688.579050: funcgraph_entry:        0.140 us   |                                                                  update_curr();
              nc-26365 [001] 211688.579052: funcgraph_entry:        0.140 us   |                                                                  __compute_runnable_contrib();
              nc-26365 [001] 211688.579053: funcgraph_entry:        0.188 us   |                                                                  account_entity_enqueue();
              nc-26365 [001] 211688.579055: funcgraph_entry:        0.217 us   |                                                                  update_cfs_shares();
              nc-26365 [001] 211688.579056: funcgraph_entry:        0.140 us   |                                                                  place_entity();
              nc-26365 [001] 211688.579057: funcgraph_entry:        0.168 us   |                                                                  __enqueue_entity();
              nc-26365 [001] 211688.579059: funcgraph_entry:        0.120 us   |                                                                  hrtick_update();
              nc-26365 [001] 211688.579060: funcgraph_exit:       + 18.984 us  |                                                                }
              nc-26365 [001] 211688.579061: funcgraph_exit:       + 21.649 us  |                                                              }
              nc-26365 [001] 211688.579061: funcgraph_exit:       + 22.854 us  |                                                            }
              nc-26365 [001] 211688.579062: funcgraph_entry:                   |                                                            ttwu_do_wakeup() {
              nc-26365 [001] 211688.579062: funcgraph_entry:                   |                                                              check_preempt_curr() {
              nc-26365 [001] 211688.579063: funcgraph_entry:        0.229 us   |                                                                resched_curr();
              nc-26365 [001] 211688.579065: funcgraph_exit:         1.557 us   |                                                              }
              nc-26365 [001] 211688.579065: funcgraph_exit:         2.870 us   |                                                            }
              nc-26365 [001] 211688.579066: funcgraph_exit:       + 27.915 us  |                                                          }
              nc-26365 [001] 211688.579066: funcgraph_entry:        0.125 us   |                                                          _raw_spin_unlock_irqrestore();
              nc-26365 [001] 211688.579069: funcgraph_exit:       + 48.934 us  |                                                        }
              nc-26365 [001] 211688.579069: funcgraph_exit:       + 50.303 us  |                                                      }
              nc-26365 [001] 211688.579070: funcgraph_exit:       + 51.640 us  |                                                    }
              nc-26365 [001] 211688.579071: funcgraph_entry:        0.089 us   |                                                    _raw_spin_lock();
              nc-26365 [001] 211688.579072: funcgraph_exit:       + 56.328 us  |                                                  }
              nc-26365 [001] 211688.579072: funcgraph_entry:        0.177 us   |                                                  __hrtimer_get_next_event();
              nc-26365 [001] 211688.579073: funcgraph_entry:                   |                                                  tick_program_event() {
              nc-26365 [001] 211688.579074: funcgraph_entry:                   |                                                    clockevents_program_event() {
              nc-26365 [001] 211688.579074: funcgraph_entry:        0.141 us   |                                                      ktime_get();
              nc-26365 [001] 211688.579075: funcgraph_entry:        0.341 us   |                                                      lapic_next_deadline();
              nc-26365 [001] 211688.579076: funcgraph_exit:         2.023 us   |                                                    }
              nc-26365 [001] 211688.579076: funcgraph_exit:         2.774 us   |                                                  }
              nc-26365 [001] 211688.579077: funcgraph_exit:       + 64.724 us  |                                                }
              nc-26365 [001] 211688.579077: funcgraph_exit:       + 65.696 us  |                                              }
              nc-26365 [001] 211688.579077: funcgraph_entry:                   |                                              irq_exit() {
              nc-26365 [001] 211688.579078: funcgraph_entry:        0.097 us   |                                                idle_cpu();
              nc-26365 [001] 211688.579079: funcgraph_entry:        0.124 us   |                                                rcu_irq_exit();
              nc-26365 [001] 211688.579079: funcgraph_exit:         1.569 us   |                                              }
              nc-26365 [001] 211688.579080: funcgraph_exit:       + 73.045 us  |                                            }
              nc-26365 [001] 211688.579081: funcgraph_entry:                   |                                            smp_irq_work_interrupt() {
              nc-26365 [001] 211688.579081: funcgraph_entry:                   |                                              irq_enter() {
              nc-26365 [001] 211688.579082: funcgraph_entry:        0.120 us   |                                                rcu_irq_enter();
              nc-26365 [001] 211688.579083: funcgraph_exit:         0.831 us   |                                              }
              nc-26365 [001] 211688.579083: funcgraph_entry:                   |                                              __wake_up() {
              nc-26365 [001] 211688.579083: funcgraph_entry:        0.092 us   |                                                _raw_spin_lock_irqsave();
              nc-26365 [001] 211688.579084: funcgraph_entry:        0.089 us   |                                                __wake_up_common();
              nc-26365 [001] 211688.579085: funcgraph_entry:        0.112 us   |                                                _raw_spin_unlock_irqrestore();
              nc-26365 [001] 211688.579086: funcgraph_exit:         2.267 us   |                                              }
              nc-26365 [001] 211688.579086: funcgraph_entry:                   |                                              __wake_up() {
              nc-26365 [001] 211688.579086: funcgraph_entry:        0.088 us   |                                                _raw_spin_lock_irqsave();
              nc-26365 [001] 211688.579087: funcgraph_entry:                   |                                                __wake_up_common() {
              nc-26365 [001] 211688.579087: funcgraph_entry:                   |                                                  autoremove_wake_function() {
              nc-26365 [001] 211688.579088: funcgraph_entry:                   |                                                    default_wake_function() {
              nc-26365 [001] 211688.579088: funcgraph_entry:                   |                                                      try_to_wake_up() {
              nc-26365 [001] 211688.579088: funcgraph_entry:        0.097 us   |                                                        _raw_spin_lock_irqsave();
              nc-26365 [001] 211688.579089: funcgraph_entry:        0.132 us   |                                                        task_waking_fair();
              nc-26365 [001] 211688.579090: funcgraph_entry:                   |                                                        select_task_rq_fair() {
              nc-26365 [001] 211688.579090: funcgraph_entry:                   |                                                          select_idle_sibling() {
              nc-26365 [001] 211688.579091: funcgraph_entry:        0.149 us   |                                                            idle_cpu();
              nc-26365 [001] 211688.579092: funcgraph_entry:        0.088 us   |                                                            cpus_share_cache();
              nc-26365 [001] 211688.579092: funcgraph_entry:        0.088 us   |                                                            idle_cpu();
              nc-26365 [001] 211688.579093: funcgraph_exit:         2.332 us   |                                                          }
              nc-26365 [001] 211688.579093: funcgraph_exit:         3.283 us   |                                                        }
              nc-26365 [001] 211688.579094: funcgraph_entry:        0.080 us   |                                                        _raw_spin_lock();
              nc-26365 [001] 211688.579095: funcgraph_entry:                   |                                                        ttwu_do_activate.constprop.93() {
              nc-26365 [001] 211688.579095: funcgraph_entry:                   |                                                          activate_task() {
              nc-26365 [001] 211688.579095: funcgraph_entry:                   |                                                            enqueue_task() {
              nc-26365 [001] 211688.579096: funcgraph_entry:        0.116 us   |                                                              update_rq_clock.part.83();
              nc-26365 [001] 211688.579096: funcgraph_entry:                   |                                                              enqueue_task_fair() {
              nc-26365 [001] 211688.579097: funcgraph_entry:        0.092 us   |                                                                update_curr();
              nc-26365 [001] 211688.579098: funcgraph_entry:        0.953 us   |                                                                account_entity_enqueue();
              nc-26365 [001] 211688.579109: funcgraph_entry:        0.165 us   |                                                                update_cfs_shares();
              nc-26365 [001] 211688.579110: funcgraph_entry:        0.105 us   |                                                                place_entity();
              nc-26365 [001] 211688.579111: funcgraph_entry:        0.135 us   |                                                                __enqueue_entity();
              nc-26365 [001] 211688.579112: funcgraph_entry:        0.110 us   |                                                                update_curr();
              nc-26365 [001] 211688.579113: funcgraph_entry:        0.116 us   |                                                                __compute_runnable_contrib();
              nc-26365 [001] 211688.579114: funcgraph_entry:        0.155 us   |                                                                account_entity_enqueue();
              nc-26365 [001] 211688.579115: funcgraph_entry:        0.161 us   |                                                                update_cfs_shares();
              nc-26365 [001] 211688.579116: funcgraph_entry:        0.105 us   |                                                                place_entity();
              nc-26365 [001] 211688.579117: funcgraph_entry:        0.105 us   |                                                                __enqueue_entity();
              nc-26365 [001] 211688.579118: funcgraph_entry:        0.140 us   |                                                                hrtick_update();
              nc-26365 [001] 211688.579119: funcgraph_exit:       + 22.696 us  |                                                              }
              nc-26365 [001] 211688.579120: funcgraph_exit:       + 24.245 us  |                                                            }
              nc-26365 [001] 211688.579120: funcgraph_exit:       + 24.979 us  |                                                          }
              nc-26365 [001] 211688.579121: funcgraph_entry:                   |                                                          ttwu_do_wakeup() {
              nc-26365 [001] 211688.579121: funcgraph_entry:                   |                                                            check_preempt_curr() {
              nc-26365 [001] 211688.579122: funcgraph_entry:        0.156 us   |                                                              resched_curr();
              nc-26365 [001] 211688.579123: funcgraph_exit:         1.435 us   |                                                            }
              nc-26365 [001] 211688.579124: funcgraph_exit:         2.554 us   |                                                          }
              nc-26365 [001] 211688.579125: funcgraph_exit:       + 29.226 us  |                                                        }
              nc-26365 [001] 211688.579126: funcgraph_entry:        0.190 us   |                                                        _raw_spin_unlock_irqrestore();
              nc-26365 [001] 211688.579127: funcgraph_exit:       + 38.585 us  |                                                      }
              nc-26365 [001] 211688.579128: funcgraph_exit:       + 39.622 us  |                                                    }
              nc-26365 [001] 211688.579129: funcgraph_exit:       + 40.815 us  |                                                  }
              nc-26365 [001] 211688.579129: funcgraph_exit:       + 41.961 us  |                                                }
              nc-26365 [001] 211688.579130: funcgraph_entry:        0.186 us   |                                                _raw_spin_unlock_irqrestore();
              nc-26365 [001] 211688.579131: funcgraph_exit:       + 45.178 us  |                                              }
              nc-26365 [001] 211688.579132: funcgraph_entry:                   |                                              irq_exit() {
              nc-26365 [001] 211688.579133: funcgraph_entry:        0.125 us   |                                                idle_cpu();
              nc-26365 [001] 211688.579134: funcgraph_entry:        0.221 us   |                                                rcu_irq_exit();
              nc-26365 [001] 211688.579137: funcgraph_exit:         3.903 us   |                                              }
              nc-26365 [001] 211688.579137: funcgraph_exit:       + 56.127 us  |                                            }
              nc-26365 [001] 211688.579139: funcgraph_entry:                   |                                            smp_irq_work_interrupt() {
              nc-26365 [001] 211688.579140: funcgraph_entry:                   |                                              irq_enter() {
              nc-26365 [001] 211688.579141: funcgraph_entry:        0.166 us   |                                                rcu_irq_enter();
              nc-26365 [001] 211688.579142: funcgraph_exit:         1.489 us   |                                              }
              nc-26365 [001] 211688.579143: funcgraph_entry:                   |                                              __wake_up() {
              nc-26365 [001] 211688.579144: funcgraph_entry:        0.196 us   |                                                _raw_spin_lock_irqsave();
              nc-26365 [001] 211688.579145: funcgraph_entry:        0.526 us   |                                                __wake_up_common();
              nc-26365 [001] 211688.579147: funcgraph_entry:        0.181 us   |                                                _raw_spin_unlock_irqrestore();
              nc-26365 [001] 211688.579148: funcgraph_exit:         4.851 us   |                                              }
              nc-26365 [001] 211688.579149: funcgraph_entry:                   |                                              __wake_up() {
              nc-26365 [001] 211688.579150: funcgraph_entry:        0.180 us   |                                                _raw_spin_lock_irqsave();
              nc-26365 [001] 211688.579151: funcgraph_entry:        0.170 us   |                                                __wake_up_common();
              nc-26365 [001] 211688.579153: funcgraph_entry:        0.185 us   |                                                _raw_spin_unlock_irqrestore();
              nc-26365 [001] 211688.579155: funcgraph_exit:         4.872 us   |                                              }
              nc-26365 [001] 211688.579155: funcgraph_entry:                   |                                              irq_exit() {
              nc-26365 [001] 211688.579156: funcgraph_entry:        0.175 us   |                                                idle_cpu();
              nc-26365 [001] 211688.579158: funcgraph_entry:        0.211 us   |                                                rcu_irq_exit();
              nc-26365 [001] 211688.579159: funcgraph_exit:         3.091 us   |                                              }
              nc-26365 [001] 211688.579160: funcgraph_exit:       + 19.923 us  |                                            }
              nc-26365 [001] 211688.579161: funcgraph_exit:         0.427 us   |                                            }
              nc-26365 [001] 211688.579162: funcgraph_entry:                   |                                            e1000e_update_tdt_wa.isra.50() {
              nc-26365 [001] 211688.579163: funcgraph_entry:      + 10.720 us  |                                              __ew32_prepare();
              nc-26365 [001] 211688.579175: funcgraph_exit:       + 11.950 us  |                                            }
              nc-26365 [001] 211688.579175: funcgraph_exit:       ! 268.637 us |                                          }
              nc-26365 [001] 211688.579176: funcgraph_exit:       ! 292.849 us |                                        }
              nc-26365 [001] 211688.579176: funcgraph_entry:        0.086 us   |                                        _raw_spin_lock();
              nc-26365 [001] 211688.579177: funcgraph_exit:       ! 303.407 us |                                      }
              nc-26365 [001] 211688.579177: funcgraph_entry:        0.104 us   |                                      __local_bh_enable_ip();
              nc-26365 [001] 211688.579178: funcgraph_exit:       ! 309.341 us |                                    }
              nc-26365 [001] 211688.579178: funcgraph_exit:       ! 310.451 us |                                  }
              nc-26365 [001] 211688.579179: funcgraph_entry:        0.094 us   |                                  __local_bh_enable_ip();
              nc-26365 [001] 211688.579179: funcgraph_exit:       ! 315.781 us |                                }
              nc-26365 [001] 211688.579180: funcgraph_exit:       ! 318.822 us |                              }
              nc-26365 [001] 211688.579180: funcgraph_exit:       ! 338.958 us |                            }
              nc-26365 [001] 211688.579181: funcgraph_exit:       ! 440.380 us |                          }
              nc-26365 [001] 211688.579181: funcgraph_exit:       ! 444.440 us |                        }
              nc-26365 [001] 211688.579181: funcgraph_exit:       ! 457.185 us |                      }
              nc-26365 [001] 211688.579182: funcgraph_entry:                   |                      tcp_event_new_data_sent() {
              nc-26365 [001] 211688.579183: funcgraph_entry:                   |                        tcp_rearm_rto() {
              nc-26365 [001] 211688.579183: funcgraph_entry:                   |                          tcp_rearm_rto.part.59() {
              nc-26365 [001] 211688.579184: funcgraph_entry:                   |                            sk_reset_timer() {
              nc-26365 [001] 211688.579184: funcgraph_entry:                   |                              mod_timer() {
              nc-26365 [001] 211688.579185: funcgraph_entry:                   |                                lock_timer_base.isra.22() {
              nc-26365 [001] 211688.579185: funcgraph_entry:        0.093 us   |                                  _raw_spin_lock_irqsave();
              nc-26365 [001] 211688.579186: funcgraph_exit:         0.857 us   |                                }
              nc-26365 [001] 211688.579186: funcgraph_entry:        0.110 us   |                                detach_if_pending();
              nc-26365 [001] 211688.579187: funcgraph_entry:        0.106 us   |                                get_nohz_timer_target();
              nc-26365 [001] 211688.579188: funcgraph_entry:                   |                                internal_add_timer() {
              nc-26365 [001] 211688.579188: funcgraph_entry:        0.170 us   |                                  __internal_add_timer();
              nc-26365 [001] 211688.579189: funcgraph_entry:        0.071 us   |                                  wake_up_nohz_cpu();
              nc-26365 [001] 211688.579190: funcgraph_exit:         1.530 us   |                                }
              nc-26365 [001] 211688.579190: funcgraph_entry:        0.090 us   |                                _raw_spin_unlock_irqrestore();
              nc-26365 [001] 211688.579191: funcgraph_exit:         6.205 us   |                              }
              nc-26365 [001] 211688.579191: funcgraph_exit:         6.958 us   |                            }
              nc-26365 [001] 211688.579191: funcgraph_exit:         7.857 us   |                          }
              nc-26365 [001] 211688.579192: funcgraph_exit:         8.742 us   |                        }
              nc-26365 [001] 211688.579192: funcgraph_exit:       + 10.048 us  |                      }
              nc-26365 [001] 211688.579193: funcgraph_entry:                   |                      tcp_schedule_loss_probe() {
              nc-26365 [001] 211688.579193: funcgraph_entry:        0.099 us   |                        __usecs_to_jiffies();
              nc-26365 [001] 211688.579195: funcgraph_entry:                   |                        sk_reset_timer() {
              nc-26365 [001] 211688.579195: funcgraph_entry:        0.143 us   |                          mod_timer();
              nc-26365 [001] 211688.579196: funcgraph_exit:         0.845 us   |                        }
              nc-26365 [001] 211688.579196: funcgraph_exit:         3.353 us   |                      }
              nc-26365 [001] 211688.579197: funcgraph_exit:       ! 474.531 us |                    }
              nc-26365 [001] 211688.579197: funcgraph_exit:       ! 475.383 us |                  }
              nc-26365 [001] 211688.579198: funcgraph_exit:       ! 476.296 us |                }
              nc-26365 [001] 211688.579198: funcgraph_entry:                   |                release_sock() {
              nc-26365 [001] 211688.579199: funcgraph_entry:        0.096 us   |                  _raw_spin_lock_bh();
              nc-26365 [001] 211688.579200: funcgraph_entry:        0.089 us   |                  tcp_release_cb();
              nc-26365 [001] 211688.579200: funcgraph_entry:                   |                  _raw_spin_unlock_bh() {
              nc-26365 [001] 211688.579201: funcgraph_entry:        0.079 us   |                    __local_bh_enable_ip();
              nc-26365 [001] 211688.579202: funcgraph_exit:         0.769 us   |                  }
              nc-26365 [001] 211688.579202: funcgraph_exit:         3.280 us   |                }
              nc-26365 [001] 211688.579202: funcgraph_exit:       ! 504.958 us |              }
              nc-26365 [001] 211688.579202: funcgraph_exit:       ! 505.942 us |            }
              nc-26365 [001] 211688.579203: funcgraph_exit:       ! 507.603 us |          }
              nc-26365 [001] 211688.579203: funcgraph_exit:       ! 508.335 us |        }
              nc-26365 [001] 211688.579204: funcgraph_exit:       ! 509.299 us |      }
              nc-26365 [001] 211688.579204: funcgraph_entry:        0.223 us   |      __fsnotify_parent();
              nc-26365 [001] 211688.579205: funcgraph_entry:        0.155 us   |      fsnotify();
              nc-26365 [001] 211688.579206: funcgraph_exit:       ! 513.260 us |    }
              nc-26365 [001] 211688.579206: funcgraph_exit:       ! 515.335 us |  }
              nc-26365 [001] 211688.579207: funcgraph_entry:                   |  SyS_poll() {
              nc-26365 [001] 211688.579208: funcgraph_entry:                   |    do_sys_poll() {
              nc-26365 [001] 211688.579209: funcgraph_entry:                   |      __fdget() {
              nc-26365 [001] 211688.579209: funcgraph_entry:        0.157 us   |        __fget_light();
              nc-26365 [001] 211688.579210: funcgraph_exit:         0.873 us   |      }
              nc-26365 [001] 211688.579210: funcgraph_entry:                   |      sock_poll() {
              nc-26365 [001] 211688.579211: funcgraph_entry:                   |        tcp_poll() {
              nc-26365 [001] 211688.579211: funcgraph_entry:                   |          __pollwait() {
              nc-26365 [001] 211688.579212: funcgraph_entry:                   |            add_wait_queue() {
              nc-26365 [001] 211688.579212: funcgraph_entry:        0.117 us   |              _raw_spin_lock_irqsave();
              nc-26365 [001] 211688.579213: funcgraph_entry:        0.102 us   |              _raw_spin_unlock_irqrestore();
              nc-26365 [001] 211688.579214: funcgraph_exit:         1.558 us   |            }
              nc-26365 [001] 211688.579214: funcgraph_exit:         2.314 us   |          }
              nc-26365 [001] 211688.579214: funcgraph_exit:         3.290 us   |        }
              nc-26365 [001] 211688.579215: funcgraph_exit:         4.076 us   |      }
              nc-26365 [001] 211688.579215: funcgraph_entry:                   |      __fdget() {
              nc-26365 [001] 211688.579216: funcgraph_entry:        0.127 us   |        __fget_light();
              nc-26365 [001] 211688.579216: funcgraph_exit:         0.817 us   |      }
              nc-26365 [001] 211688.579217: funcgraph_entry:                   |      tty_poll() {
              nc-26365 [001] 211688.579217: funcgraph_entry:        0.084 us   |        tty_paranoia_check();
              nc-26365 [001] 211688.579218: funcgraph_entry:                   |        tty_ldisc_ref_wait() {
              nc-26365 [001] 211688.579218: funcgraph_entry:                   |          ldsem_down_read() {
              nc-26365 [001] 211688.579219: funcgraph_entry:        0.064 us   |            _cond_resched();
              nc-26365 [001] 211688.579219: funcgraph_exit:         0.841 us   |          }
              nc-26365 [001] 211688.579220: funcgraph_exit:         1.541 us   |        }
              nc-26365 [001] 211688.579220: funcgraph_entry:                   |        n_tty_poll() {
              nc-26365 [001] 211688.579221: funcgraph_entry:                   |          __pollwait() {
              nc-26365 [001] 211688.579221: funcgraph_entry:                   |            add_wait_queue() {
              nc-26365 [001] 211688.579221: funcgraph_entry:        0.088 us   |              _raw_spin_lock_irqsave();
              nc-26365 [001] 211688.579222: funcgraph_entry:        0.094 us   |              _raw_spin_unlock_irqrestore();
              nc-26365 [001] 211688.579223: funcgraph_exit:         1.559 us   |            }
              nc-26365 [001] 211688.579223: funcgraph_exit:         2.249 us   |          }
              nc-26365 [001] 211688.579224: funcgraph_entry:                   |          __pollwait() {
              nc-26365 [001] 211688.579224: funcgraph_entry:                   |            add_wait_queue() {
              nc-26365 [001] 211688.579224: funcgraph_entry:        0.106 us   |              _raw_spin_lock_irqsave();
              nc-26365 [001] 211688.579225: funcgraph_entry:        0.082 us   |              _raw_spin_unlock_irqrestore();
              nc-26365 [001] 211688.579225: funcgraph_exit:         1.351 us   |            }
              nc-26365 [001] 211688.579226: funcgraph_exit:         1.937 us   |          }
              nc-26365 [001] 211688.579226: funcgraph_entry:        0.104 us   |          tty_hung_up_p();
              nc-26365 [001] 211688.579227: funcgraph_entry:                   |          tty_chars_in_buffer() {
              nc-26365 [001] 211688.579227: funcgraph_entry:        0.046 us   |            pty_chars_in_buffer();
              nc-26365 [001] 211688.579228: funcgraph_exit:         0.540 us   |          }
              nc-26365 [001] 211688.579228: funcgraph_entry:                   |          tty_write_room() {
              nc-26365 [001] 211688.579228: funcgraph_entry:                   |            pty_write_room() {
              nc-26365 [001] 211688.579228: funcgraph_entry:        0.052 us   |              tty_buffer_space_avail();
              nc-26365 [001] 211688.579229: funcgraph_exit:         0.478 us   |            }
              nc-26365 [001] 211688.579229: funcgraph_exit:         0.921 us   |          }
              nc-26365 [001] 211688.579229: funcgraph_exit:         8.930 us   |        }
              nc-26365 [001] 211688.579229: funcgraph_entry:                   |        tty_ldisc_deref() {
              nc-26365 [001] 211688.579230: funcgraph_entry:        0.058 us   |          ldsem_up_read();
              nc-26365 [001] 211688.579230: funcgraph_exit:         0.466 us   |        }
              nc-26365 [001] 211688.579230: funcgraph_exit:       + 13.362 us  |      }
              nc-26365 [001] 211688.579231: funcgraph_entry:                   |      poll_schedule_timeout() {
              nc-26365 [001] 211688.579231: funcgraph_entry:                   |        schedule_hrtimeout_range() {
              nc-26365 [001] 211688.579231: funcgraph_entry:                   |          schedule_hrtimeout_range_clock() {
              nc-26365 [001] 211688.579232: funcgraph_entry:                   |            schedule() {
              nc-26365 [001] 211688.579232: funcgraph_entry:                   |              __schedule() {
              nc-26365 [001] 211688.579232: funcgraph_entry:        0.058 us   |                rcu_note_context_switch();
              nc-26365 [001] 211688.579234: funcgraph_entry:                   |                smp_irq_work_interrupt() {
              nc-26365 [001] 211688.579234: funcgraph_entry:                   |                  irq_enter() {
              nc-26365 [001] 211688.579234: funcgraph_entry:        0.074 us   |                    rcu_irq_enter();
              nc-26365 [001] 211688.579235: funcgraph_exit:         0.498 us   |                  }
              nc-26365 [001] 211688.579235: funcgraph_entry:                   |                  __wake_up() {
              nc-26365 [001] 211688.579235: funcgraph_entry:        0.058 us   |                    _raw_spin_lock_irqsave();
              nc-26365 [001] 211688.579236: funcgraph_entry:        0.048 us   |                    __wake_up_common();
              nc-26365 [001] 211688.579236: funcgraph_entry:        0.062 us   |                    _raw_spin_unlock_irqrestore();
              nc-26365 [001] 211688.579237: funcgraph_exit:         1.613 us   |                  }
              nc-26365 [001] 211688.579237: funcgraph_entry:                   |                  __wake_up() {
              nc-26365 [001] 211688.579237: funcgraph_entry:        0.054 us   |                    _raw_spin_lock_irqsave();
              nc-26365 [001] 211688.579238: funcgraph_entry:                   |                    __wake_up_common() {
              nc-26365 [001] 211688.579238: funcgraph_entry:                   |                      autoremove_wake_function() {
              nc-26365 [001] 211688.579238: funcgraph_entry:                   |                        default_wake_function() {
              nc-26365 [001] 211688.579238: funcgraph_entry:                   |                          try_to_wake_up() {
              nc-26365 [001] 211688.579239: funcgraph_entry:        0.082 us   |                            _raw_spin_lock_irqsave();
              nc-26365 [001] 211688.579239: funcgraph_entry:        0.073 us   |                            task_waking_fair();
              nc-26365 [001] 211688.579240: funcgraph_entry:                   |                            select_task_rq_fair() {
              nc-26365 [001] 211688.579240: funcgraph_entry:                   |                              select_idle_sibling() {
              nc-26365 [001] 211688.579240: funcgraph_entry:        0.051 us   |                                idle_cpu();
              nc-26365 [001] 211688.579241: funcgraph_entry:        0.046 us   |                                cpus_share_cache();
              nc-26365 [001] 211688.579241: funcgraph_entry:        0.050 us   |                                idle_cpu();
              nc-26365 [001] 211688.579242: funcgraph_exit:         1.366 us   |                              }
              nc-26365 [001] 211688.579242: funcgraph_exit:         1.965 us   |                            }
              nc-26365 [001] 211688.579242: funcgraph_entry:        0.044 us   |                            _raw_spin_lock();
              nc-26365 [001] 211688.579242: funcgraph_entry:                   |                            ttwu_do_activate.constprop.93() {
              nc-26365 [001] 211688.579243: funcgraph_entry:                   |                              activate_task() {
              nc-26365 [001] 211688.579243: funcgraph_entry:                   |                                enqueue_task() {
              nc-26365 [001] 211688.579243: funcgraph_entry:        0.074 us   |                                  update_rq_clock.part.83();
              nc-26365 [001] 211688.579244: funcgraph_entry:                   |                                  enqueue_task_fair() {
              nc-26365 [001] 211688.579244: funcgraph_entry:        0.058 us   |                                    update_curr();
              nc-26365 [001] 211688.579244: funcgraph_entry:        0.075 us   |                                    account_entity_enqueue();
              nc-26365 [001] 211688.579245: funcgraph_entry:        0.076 us   |                                    update_cfs_shares();
              nc-26365 [001] 211688.579245: funcgraph_entry:        0.054 us   |                                    place_entity();
              nc-26365 [001] 211688.579246: funcgraph_entry:        0.069 us   |                                    __enqueue_entity();
              nc-26365 [001] 211688.579246: funcgraph_entry:        0.058 us   |                                    update_curr();
              nc-26365 [001] 211688.579247: funcgraph_entry:        0.073 us   |                                    account_entity_enqueue();
              nc-26365 [001] 211688.579247: funcgraph_entry:        0.088 us   |                                    update_cfs_shares();
              nc-26365 [001] 211688.579248: funcgraph_entry:        0.050 us   |                                    place_entity();
              nc-26365 [001] 211688.579248: funcgraph_entry:        0.048 us   |                                    __enqueue_entity();
              nc-26365 [001] 211688.579249: funcgraph_entry:        0.048 us   |                                    hrtick_update();
              nc-26365 [001] 211688.579249: funcgraph_exit:         5.251 us   |                                  }
              nc-26365 [001] 211688.579249: funcgraph_exit:         6.107 us   |                                }
              nc-26365 [001] 211688.579249: funcgraph_exit:         6.511 us   |                              }
              nc-26365 [001] 211688.579250: funcgraph_entry:                   |                              ttwu_do_wakeup() {
              nc-26365 [001] 211688.579250: funcgraph_entry:                   |                                check_preempt_curr() {
              nc-26365 [001] 211688.579250: funcgraph_entry:        0.076 us   |                                  resched_curr();
              nc-26365 [001] 211688.579251: funcgraph_exit:         0.706 us   |                                }
              nc-26365 [001] 211688.579251: funcgraph_exit:         1.224 us   |                              }
              nc-26365 [001] 211688.579251: funcgraph_exit:         8.565 us   |                            }
              nc-26365 [001] 211688.579252: funcgraph_entry:        0.086 us   |                            _raw_spin_unlock_irqrestore();
              nc-26365 [001] 211688.579252: funcgraph_exit:       + 13.660 us  |                          }
              nc-26365 [001] 211688.579253: funcgraph_exit:       + 14.185 us  |                        }
              nc-26365 [001] 211688.579253: funcgraph_exit:       + 14.789 us  |                      }
              nc-26365 [001] 211688.579253: funcgraph_exit:       + 15.413 us  |                    }
              nc-26365 [001] 211688.579254: funcgraph_entry:        0.078 us   |                    _raw_spin_unlock_irqrestore();
              nc-26365 [001] 211688.579254: funcgraph_exit:       + 17.128 us  |                  }
              nc-26365 [001] 211688.579255: funcgraph_entry:                   |                  irq_exit() {
              nc-26365 [001] 211688.579255: funcgraph_entry:        0.084 us   |                    idle_cpu();
              nc-26365 [001] 211688.579256: funcgraph_entry:        0.104 us   |                    rcu_irq_exit();
              nc-26365 [001] 211688.579256: funcgraph_exit:         1.449 us   |                  }
              nc-26365 [001] 211688.579257: funcgraph_exit:       + 23.629 us  |                }
              nc-26365 [001] 211688.579258: funcgraph_entry:                   |                smp_irq_work_interrupt() {
              nc-26365 [001] 211688.579259: funcgraph_entry:                   |                  irq_enter() {
              nc-26365 [001] 211688.579259: funcgraph_entry:        0.095 us   |                    rcu_irq_enter();
              nc-26365 [001] 211688.579260: funcgraph_exit:         0.807 us   |                  }
              nc-26365 [001] 211688.579260: funcgraph_entry:                   |                  __wake_up() {
              nc-26365 [001] 211688.579260: funcgraph_entry:        0.078 us   |                    _raw_spin_lock_irqsave();
              nc-26365 [001] 211688.579261: funcgraph_entry:        0.086 us   |                    __wake_up_common();
              nc-26365 [001] 211688.579262: funcgraph_entry:        0.097 us   |                    _raw_spin_unlock_irqrestore();
              nc-26365 [001] 211688.579263: funcgraph_exit:         2.406 us   |                  }
              nc-26365 [001] 211688.579263: funcgraph_entry:                   |                  __wake_up() {
              nc-26365 [001] 211688.579263: funcgraph_entry:        0.103 us   |                    _raw_spin_lock_irqsave();
              nc-26365 [001] 211688.579264: funcgraph_entry:        0.086 us   |                    __wake_up_common();
              nc-26365 [001] 211688.579265: funcgraph_entry:        0.104 us   |                    _raw_spin_unlock_irqrestore();
              nc-26365 [001] 211688.579266: funcgraph_exit:         2.328 us   |                  }
              nc-26365 [001] 211688.579266: funcgraph_entry:                   |                  irq_exit() {
